,B (DDM),v (DDM),x0 (DDM),sz (DDM),k,z,a/B,x0,sz
67,1.0,0.2,0.3535353535353536,0.0,0.1,-0.8955774780983524,3.5949999804326294,0.16125666068684752,0.6422644461283653
68,1.0,0.2,0.3737373737373739,0.0,0.10277048253280263,-0.737001414492336,3.564979681007964,0.24382890892878106,0.6539146139144183
69,1.0,0.2,0.39393939393939403,0.0,0.10010607376658864,-0.9370800955222695,3.65459545850449,0.1943982236753785,0.7683032772484437
70,1.0,0.2,0.41414141414141437,0.0,0.10038510657202693,-0.7493851652243095,3.7366426463965174,0.21104133759469423,0.6849176594335933
71,1.0,0.2,0.4343434343434345,0.0,0.10068945647115513,-0.742217277446487,3.696312197969217,0.282974891781673,0.8243925061670638
72,1.0,0.2,0.4545454545454546,0.0,0.10128953223454396,-0.9215268474895051,3.466384409166727,0.2650170333241255,0.8185912039762
73,1.0,0.2,0.4747474747474749,0.0,0.1009002351746,-0.8982792982796088,3.8098624505408853,0.20120650886438152,0.8592843691547867
74,1.0,0.2,0.49494949494949503,0.0,0.1122575248292792,-0.866946914216077,3.4486743778431483,0.27164677917481383,0.8287402276167182
75,1.0,0.2,0.5151515151515154,0.0,0.13972592127210604,-0.966859161231613,3.017557533881709,0.22425951333300764,0.8404113446570629
76,1.0,0.2,0.5353535353535355,0.0,0.14918054370663292,-0.8134378432950833,3.296141591304784,0.18409604805685875,0.8374664659196225
77,1.0,0.2,0.5555555555555556,0.0,0.21053619027576342,-0.9794657705489317,2.49790715692346,0.2014605190522596,0.8813949882361205
78,1.0,0.2,0.5757575757575759,0.0,0.27172762248606563,-0.9259475893820885,2.4484495757640126,0.11994033712635144,0.8209846920669117
79,1.0,0.2,0.595959595959596,0.0,0.2500520339444918,-0.9836022282457304,2.486924068981396,0.15021845537416456,0.8895571685995123
80,1.0,0.2,0.6161616161616164,0.0,0.6935562898601386,-0.9418209001361917,1.4264691292736063,0.1611449485033396,0.8188790800744137
81,1.0,0.2,0.6363636363636365,0.0,0.7028455813907587,-0.926677819065558,1.4639995408986182,0.16729735220089315,0.8342949797184522
82,1.0,0.2,0.6565656565656568,0.0,1.7714976147342352,-0.3822512001312346,0.9469999660490633,0.4170725306135301,0.583689260873379
83,1.0,0.2,0.6767676767676769,0.0,1.8364825448314275,-0.6339278602483317,0.8329999734577651,0.4012744698361985,0.5834214452373812
84,1.0,0.2,0.696969696969697,0.0,1.9295515464062891,-0.38625879124704443,0.8919999747246612,0.4795112956236367,0.6547858438223717
85,1.0,0.2,0.7171717171717173,0.0,2.0402156679164034,-0.6162231089944727,0.8049999208483494,0.4456238033896842,0.6934790039806393
86,1.0,0.2,0.7373737373737375,0.0,1.6029361405295979,-0.24859198301484497,0.9471976406437359,0.6329161902937623,0.5967061450763715
87,1.0,0.2,0.7575757575757578,0.0,0.35717151998240215,-0.3479085835070205,1.609907750727742,0.8528472675114205,0.17078515422707796
88,1.0,0.2,0.7777777777777779,0.0,0.42706003876832793,-0.6382284021285453,1.3900000092029303,0.8289005578839073,0.02901850503829939
89,1.0,0.2,0.7979797979797982,0.0,1.6335670533042,-0.380569631336641,0.8711782146044285,0.7526189101713916,0.19025236217935637
90,1.0,0.2,0.8181818181818183,0.0,0.20630177769779223,-0.9811521276274603,1.7685793756079087,0.895942419680388,0.10552837961761785
91,1.0,0.2,0.8383838383838385,0.0,0.44466903128119384,-0.8467624441700337,1.2906026923440457,0.8734548014009014,0.1829253127779018
92,1.0,0.2,0.8585858585858588,0.0,0.577918603354978,-0.7919229519324047,1.2410000009953175,0.8863487803343637,0.06865324588927235
93,1.0,0.2,0.8787878787878789,0.0,1.575163981386126,-0.024111200293623458,1.0217612629126158,0.8870280844812191,-0.0027034385670053895
94,1.0,0.2,0.8989898989898992,0.0,1.492312539103121,-0.4696202163252574,0.8154480083253759,0.8856669113774975,0.1855934825601131
95,1.0,0.2,0.9191919191919193,0.0,2.7171929360744453,-0.5802008017071514,0.6429999997333543,0.8762304501142892,0.080118624767064
96,1.0,0.2,0.9393939393939394,0.0,0.39000602924328653,-0.22629324566002607,1.688000003669335,0.9640059625359927,0.27833791599604774
97,1.0,0.2,0.9595959595959598,0.0,3.901001467468055,-0.48640658518561697,0.5760001657334901,0.9357957669557089,0.009851194400635421
98,1.0,0.2,0.9797979797979799,0.0,2.27205547193611,-0.8312703529725958,0.6290000038536221,0.9709685211963275,0.4711650845148321
99,1.0,0.2,1.0,0.0,9.577096256694723,-0.3805561579492118,3.0479682994212904,0.5306376889287292,-0.6162509832827823
